,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,CP,Last Week,Date,Year,3WT,CFP
486,18,<,19,Iowa,Big Ten,6-2,491,18,DNP,Week 10Nov 3[11],2019,+2,18
487,19,<,24,Memphis,AAC,8-1,448,19,W 54-48 H #15 SMU,Week 10Nov 3[11],2019,+7,21
488,20,<,22,Kansas State,Big 12,6-2,364,22,W 38-10 A Kansas,Week 10Nov 3[11],2019,--,16
489,21,<,21,Boise State,MWC,7-1,310,21,W 52-42 A San Jose State,Week 10Nov 3[11],2019,+1,22
490,22,<,23,Wake Forest,ACC,7-1,296,20,W 44-10 H NC State,Week 10Nov 3[11],2019,+3,19
491,23,<,15,SMU,AAC,8-1,250,23,L 54-48 A #24 Memphis,Week 10Nov 3[11],2019,-7,25
492,24,<,25,San Diego State,MWC,7-1,87,24,DNP,Week 10Nov 3[11],2019,+2,NR
493,25,<,NR,Navy,AAC,7-1,83,25,W 56-10 A Connecticut,Week 10Nov 3[11],2019,+1,24
494,RV,<,NR,UCF,AAC,7-2,52,RV,W 44-29 H Houston,Week 10Nov 3[11],2019,--,NR
495,RV,<,NR,Texas,Big 12,5-3,37,RV,DNP,Week 10Nov 3[11],2019,-11,NR
496,RV,<,NR,Indiana,Big Ten,7-2,27,RV,W 34-3 H Northwestern,Week 10Nov 3[11],2019,--,NR
497,RV,<,NR,Texas A&M,SEC,6-3,19,RV,W 45-14 H Texas San Antonio,Week 10Nov 3[11],2019,--,NR
498,RV,<,NR,Oklahoma State,Big 12,6-3,11,RV,W 34-27 H TCU,Week 10Nov 3[11],2019,--,23
499,RV,<,NR,Louisiana Tech,CUSA,7-1,7,RV,DNP,Week 10Nov 3[11],2019,--,NR
500,RV,<,20,Appalachian State,Sun Belt,7-1,5,RV,L 24-21 H Georgia Southern,Week 10Nov 3[11],2019,-5,NR
501,RV,<,NR,Pittsburgh,ACC,6-3,2,RV,W 20-10 A Georgia Tech,Week 10Nov 3[11],2019,--,NR
502,RV,<,NR,Washington,Pac-12,5-4,2,NR,L 33-28 H #7 Oregon,Week 10Nov 3[11],2019,--,NR
503,RV,<,NR,Iowa State,Big 12,5-3,1,NR,DNP,Week 10Nov 3[11],2019,-3,NR
504,RV,<,NR,North Dakota State,MVC,9-0,1,NR,W 56-17 A Youngstown State,Week 10Nov 3[11],2019,--,NR
505,RV,<,NR,Virginia,ACC,6-3,1,RV,W 38-31 A North Carolina,Week 10Nov 3[11],2019,--,NR
506,NR,<,NR,Air Force,MWC,7-2,0,RV,W 17-13 H Army,Week 10Nov 3[11],2019,--,NR
507,NR,<,NR,Wyoming,MWC,6-2,0,RV,DNP,Week 10Nov 3[11],2019,--,NR
508,1,<,1,LSU (54),SEC,9-0,1542,*1,W 46-41 A #2 Alabama,Week 11Nov 10[12],2019,0,1
509,2,<,3,Ohio State (5),Big Ten,9-0,1480,*2,W 73-14 H Maryland,Week 11Nov 10[12],2019,+1,2
510,3,<,4,Clemson (3),ACC,10-0,1441,*3,W 55-10 A NC State,Week 11Nov 10[12],2019,+1,3
511,4,<,2,Alabama,SEC,8-1,1312,4,L 46-41 H #1 LSU,Week 11Nov 10[12],2019,-2,5
512,5,<,6,Georgia,SEC,8-1,1267,5,W 27-0 H Missouri,Week 11Nov 10[12],2019,+3,4
513,6,<,7,Oregon,Pac-12,8-1,1224,6,DNP,Week 11Nov 10[12],2019,+1,6
514,7,<,13,Minnesota,Big Ten,9-0,1164,7,W 31-26 H #5 Penn State,Week 11Nov 10[12],2019,+6,8
515,8,<,8,Utah,Pac-12,8-1,1099,9,DNP,Week 11Nov 10[12],2019,+1,7
516,9,<,5,Penn State,Big Ten,8-1,1003,11,L 31-26 A #13 Minnesota,Week 11Nov 10[12],2019,-4,9
517,10,<,9,Oklahoma,Big 12,8-1,1000,8,W 42-41 H Iowa State,Week 11Nov 10[12],2019,0,10
518,11,<,10,Florida,SEC,8-2,934,12,W 56-0 H Vanderbilt,Week 11Nov 10[12],2019,-5,11
519,12,<,11,Baylor,Big 12,9-0,932,10,W 29-23 (3OT) A TCU,Week 11Nov 10[12],2019,0,13
520,13,<,12,Auburn,SEC,7-2,871,13,DNP,Week 11Nov 10[12],2019,-2,12
521,14,<,14,Michigan,Big Ten,7-2,744,14,DNP,Week 11Nov 10[12],2019,0,15
522,15,<,16,Wisconsin,Big Ten,7-2,657,15,W 24-22 H #18 Iowa,Week 11Nov 10[12],2019,+3,14
523,16,<,15,Notre Dame,Ind,7-2,593,16,W 38-7 A Duke,Week 11Nov 10[12],2019,0,16
524,17,<,17,Cincinnati,AAC,8-1,567,17,W 48-3 H Connecticut,Week 11Nov 10[12],2019,0,17
525,18,<,19,Memphis,AAC,8-1,510,18,DNP,Week 11Nov 10[12],2019,+6,18
526,19,<,21,Boise State,MWC,8-1,371,19,W 20-17 (1OT) H Wyoming,Week 11Nov 10[12],2019,+2,21
527,20,<,23,SMU,AAC,9-1,346,20,W 59-51 H East Carolina,Week 11Nov 10[12],2019,-5,NR
528,21,<,25,Navy,AAC,7-1,228,21,DNP,Week 11Nov 10[12],2019,+5,23
529,22,<,NR,Texas,Big 12,6-3,199,23,W 27-24 H #20 Kansas State,Week 11Nov 10[12],2019,+4,19
530,23,<,18,Iowa,Big Ten,6-3,197,22,L 24-22 A #16 Wisconsin,Week 11Nov 10[12],2019,-4,20
531,24,<,NR,Indiana,Big Ten,7-2,108,25,DNP,Week 11Nov 10[12],2019,+2,NR
532,25,<,NR,Oklahoma State,Big 12,6-3,77,RV,DNP,Week 11Nov 10[12],2019,+1,22
533,RV,<,NR,Appalachian State,Sun Belt,8-1,73,24,W 20-15 A South Carolina,Week 11Nov 10[12],2019,-6,25
534,RV,<,20,Kansas State,Big 12,6-3,67,RV,L 27-24 A Texas,Week 11Nov 10[12],2019,-4,24
535,RV,<,NR,Texas A&M,SEC,6-3,42,RV,DNP,Week 11Nov 10[12],2019,--,NR
536,RV,<,22,Wake Forest,ACC,7-2,38,RV,L 36-17 A Virginia Tech,Week 11Nov 10[12],2019,-3,NR
537,RV,<,NR,Louisiana Tech,CUSA,8-1,25,RV,W 52-17 H North Texas,Week 11Nov 10[12],2019,--,NR
538,RV,<,NR,Virginia,ACC,7-3,12,RV,W 33-28 H Georgia Tech,Week 11Nov 10[12],2019,--,NR
539,RV,<,24,San Diego State,MWC,7-2,7,RV,L 17-13 H Nevada,Week 11Nov 10[12],2019,-1,NR
540,RV,<,NR,Iowa State,Big 12,5-4,4,NR,L 42-41 A #9 Oklahoma,Week 11Nov 10[12],2019,--,NR
541,RV,<,NR,Virginia Tech,ACC,6-3,4,RV,W 36-17 H #22 Wake Forest,Week 11Nov 10[12],2019,--,NR
542,RV,<,NR,Washington,Pac-12,6-4,3,NR,W 19-7 A Oregon State,Week 11Nov 10[12],2019,--,NR
543,RV,<,NR,Air Force,MWC,7-2,2,RV,DNP,Week 11Nov 10[12],2019,--,NR
544,RV,<,NR,Pittsburgh,ACC,6-3,2,NR,DNP,Week 11Nov 10[12],2019,--,NR
545,RV,<,NR,UCF,AAC,7-3,2,RV,L 34-31 A Tulsa,Week 11Nov 10[12],2019,--,NR
546,RV,<,NR,Illinois,Big Ten,6-4,1,NR,W 37-34 A Michigan State,Week 11Nov 10[12],2019,--,NR
547,RV,<,NR,North Dakota State,MVC,10-0,1,NR,W 57-21 H Western Illnois,Week 11Nov 10[12],2019,--,NR
548,RV,<,NR,USC,Pac-12,6-4,1,NR,W 31-26 A Arizona State,Week 11Nov 10[12],2019,--,NR
549,NR,<,NR,Louisiana,Sun Belt,7-2,0,RV,W 48-7 A Coastal Carolina,Week 11Nov 10[12],2019,--,NR
550,NR,<,NR,Wyoming,MWC,6-3,0,RV,L 20-17 (1OT) A #21 Boise State,Week 11Nov 10[12],2019,--,NR
551,1,<,1,LSU (54),SEC,10-0,1542,*1,W 58-37 A Mississippi,Week 12Nov 17[13],2019,0,1
552,2,<,2,Ohio State (5),Big Ten,10-0,1478,*2,W 56-21 A Rutgers,Week 12Nov 17[13],2019,+1,2
553,3,<,3,Clemson (3),ACC,11-0,1442,*3,W 52-3 H Wake Forest,Week 12Nov 17[13],2019,+1,3
554,4,<,5,Georgia,SEC,9-1,1343,4,W 21-14 A #13 Auburn,Week 12Nov 17[13],2019,+2,4
555,5,<,4,Alabama,SEC,9-1,1263,5,W 38-7 A Mississippi State,Week 12Nov 17[13],2019,-3,5
556,6,<,6,Oregon,Pac-12,9-1,1243,6,W 34-6 H Arizona,Week 12Nov 17[13],2019,+1,6
557,7,<,8,Utah,Pac-12,9-1,1155,8,W 49-3 H UCLA,Week 12Nov 17[13],2019,+1,7
558,8,<,10,Oklahoma,Big 12,9-1,1144,7,W 34-31 A #12 Baylor,Week 12Nov 17[13],2019,+1,9
559,9,<,9,Penn State,Big Ten,9-1,1030,9,W 34-27 H #24 Indiana,Week 12Nov 17[13],2019,-4,8
560,10,<,11,Florida,SEC,9-2,984,10,W 23-6 A Missouri,Week 12Nov 17[13],2019,0,11
561,11,<,7,Minnesota,Big Ten,9-1,902,11,L 23-19 A #23 Iowa,Week 12Nov 17[13],2019,+2,10
562,12,<,14,Michigan,Big Ten,8-2,829,12,W 44-10 H Michigan State,Week 12Nov 17[13],2019,+2,13
563,13,<,12,Baylor,Big 12,9-1,787,13,L 34-31 H #10 Oklahoma,Week 12Nov 17[13],2019,-2,14
564,14,<,15,Wisconsin,Big Ten,8-2,746,14,W 37-21 A Nebraska,Week 12Nov 17[13],2019,+2,12
565,15,<,16,Notre Dame,Ind,8-2,676,15,W 52-20 H #21 Navy,Week 12Nov 17[13],2019,0,16
566,16,<,13,Auburn,SEC,7-3,623,16,L 21-14 H #5 Georgia,Week 12Nov 17[13],2019,-4,15
567,17,<,17,Cincinnati,AAC,9-1,536,17,W 20-17 A South Florida,Week 12Nov 17[13],2019,0,19
568,18,<,18,Memphis,AAC,9-1,520,18,W 45-27 A Houston,Week 12Nov 17[13],2019,+1,18
569,19,<,23,Iowa,Big Ten,7-3,493,20,W 23-19 H #7 Minnesota,Week 12Nov 17[13],2019,-1,17
570,20,<,19,Boise State,MWC,9-1,379,19,W 42-9 H New Mexico,Week 12Nov 17[13],2019,+1,20
571,21,<,20,SMU,AAC,9-1,328,21,DNP,Week 12Nov 17[13],2019,+2,25
572,22,<,25,Oklahoma State,Big 12,7-3,200,23,W 31-13 H Kansas,Week 12Nov 17[13],2019,+4,21
573,23,<,NR,Appalachian State,Sun Belt,9-1,154,22,W 56-27 A Georgia State,Week 12Nov 17[13],2019,+3,24
574,24,<,NR,Texas A&M,SEC,7-3,132,24,W 30-6 H South Carolina,Week 12Nov 17[13],2019,+2,NR
575,25,<,NR,Virginia Tech,ACC,7-3,61,RV,W 45-0 A Georgia Tech,Week 12Nov 17[13],2019,--,NR
576,RV,<,24,Indiana,Big Ten,7-3,47,RV,L 34-27 A #9 Penn State,Week 12Nov 17[13],2019,--,NR
577,RV,<,NR,Iowa State,Big 12,6-4,31,NR,W 23-21 H #22 Texas,Week 12Nov 17[13],2019,--,22
578,RV,<,NR,Virginia,ACC,7-3,23,RV,DNP,Week 12Nov 17[13],2019,--,NR
579,RV,<,21,Navy,AAC,7-2,13,RV,L 52-20 A #16 Notre Dame,Week 12Nov 17[13],2019,-1,NR
580,RV,<,NR,Air Force,MWC,8-2,12,RV,W 38-21 A Colorado State,Week 12Nov 17[13],2019,--,NR
581,RV,<,NR,Pittsburgh,ACC,7-3,9,RV,W 34-27 (1OT) H North Carolina,Week 12Nov 17[13],2019,--,NR
582,RV,<,NR,San Diego State,MWC,8-2,7,25,W 17-7 H Fresno State,Week 12Nov 17[13],2019,-2,NR
583,RV,<,NR,USC,Pac-12,7-4,6,RV,W 41-17 A California,Week 12Nov 17[13],2019,--,23
584,RV,<,NR,Washington,Pac-12,6-4,6,NR,DNP,Week 12Nov 17[13],2019,--,NR
585,RV,<,22,Texas,Big 12,6-4,4,NR,L 23-21 A Iowa State,Week 12Nov 17[13],2019,--,NR
586,RV,<,NR,Illinois,Big Ten,6-4,1,NR,DNP,Week 12Nov 17[13],2019,--,NR
587,RV,<,NR,North Dakota State,MVC,11-0,1,NR,W 49-14 H South Dakota,Week 12Nov 17[13],2019,--,NR
588,NR,<,NR,Kansas State,Big 12,6-4,0,RV,L 24-20 H West Virginia,Week 12Nov 17[13],2019,-6,NR
589,NR,<,NR,Louisiana,Sun Belt,8-2,0,RV,W 37-27 A South Alabama,Week 12Nov 17[13],2019,--,NR
590,NR,<,NR,Louisiana Tech,CUSA,8-2,0,RV,L 31-10 A Marshall,Week 12Nov 17[13],2019,--,NR
591,NR,<,NR,Temple,AAC,7-3,0,RV,W 29-21 H Tulane,Week 12Nov 17[13],2019,--,NR
592,NR,<,NR,Wake Forest,ACC,7-3,0,RV,L 52-3 A #3 Clemson,Week 12Nov 17[13],2019,-4,NR
593,1,<,1,LSU (50),SEC,11-0,1537,*1,W 56-20 H Arkansas,Week 13Nov 24[14],2019,0,2
594,2,<,2,Ohio State (9),Big Ten,11-0,1486,*2,W 28-17 H #9 Penn State,Week 13Nov 24[14],2019,0,1
595,3,<,3,Clemson (3),ACC,11-0,1440,*3,DNP,Week 13Nov 24[14],2019,0,3
596,4,<,4,Georgia,SEC,10-1,1347,4,W 19-13 H #24 Texas A&M,Week 13Nov 24[14],2019,+1,4
597,5,<,5,Alabama,SEC,10-1,1283,5,W 66-3 H Western Carolina,Week 13Nov 24[14],2019,-1,5
598,6,<,7,Utah,Pac-12,10-1,1231,6,W 35-7 A Arizona,Week 13Nov 24[14],2019,+2,6
599,7,<,8,Oklahoma,Big 12,10-1,1189,7,W 28-24 H TCU,Week 13Nov 24[14],2019,+3,7
600,8,<,10,Florida,SEC,9-2,1058,8,DNP,Week 13Nov 24[14],2019,+3,11
601,9,<,11,Minnesota,Big Ten,10-1,996,9,W 38-22 A Northwestern,Week 13Nov 24[14],2019,-2,8
602,10,<,12,Michigan,Big Ten,9-2,913,11,W 39-14 A Indiana,Week 13Nov 24[14],2019,+4,13
603,11,<,13,Baylor,Big 12,10-1,910,10,W 24-10 H Texas,Week 13Nov 24[14],2019,+1,9
604,12,<,9,Penn State,Big Ten,9-2,903,12,L 28-17 A #2 Ohio State,Week 13Nov 24[14],2019,-3,10
605,13,<,14,Wisconsin,Big Ten,9-2,791,14,W 45-24 H Purdue,Week 13Nov 24[14],2019,+2,12
606,14,<,6,Oregon,Pac-12,9-2,784,13,L 31-28 A Arizona State,Week 13Nov 24[14],2019,-8,14
607,15,<,15,Notre Dame,Ind,9-2,701,15,W 40-7 H Boston College,Week 13Nov 24[14],2019,+1,16
608,16,<,16,Auburn,SEC,8-3,635,16,W 52-0 H Samford,Week 13Nov 24[14],2019,-3,15
609,17,<,18,Memphis,AAC,10-1,535,18,W 49-10 A South Florida,Week 13Nov 24[14],2019,+1,18
610,18,<,17,Cincinnati,AAC,10-1,518,17,W 15-13 H Temple,Week 13Nov 24[14],2019,-1,19
611,19,<,19,Iowa,Big Ten,8-3,510,20,W 19-10 H Illinois,Week 13Nov 24[14],2019,+4,17
612,20,<,20,Boise State,MWC,10-1,410,19,W 56-21 A Utah State,Week 13Nov 24[14],2019,-1,20
613,21,<,22,Oklahoma State,Big 12,8-3,266,21,W 20-13 A West Virginia,Week 13Nov 24[14],2019,+4,21
614,22,<,23,Appalachian State,Sun Belt,10-1,206,22,W 35-13 H Texas State,Week 13Nov 24[14],2019,+4,25
615,23,<,25,Virginia Tech,ACC,8-3,147,23,W 28-0 H Pittsburgh,Week 13Nov 24[14],2019,+3,24
616,24,<,NR,Navy,AAC,8-2,99,24,W 35-28 H #21 SMU,Week 13Nov 24[14],2019,-3,NR
617,25,<,NR,USC,Pac-12,8-4,79,25,W 52-35 H UCLA,Week 13Nov 24[14],2019,+1,22
618,RV,<,NR,Iowa State,Big 12,7-4,74,RV,W 41-31 H Kansas,Week 13Nov 24[14],2019,--,23
619,RV,<,NR,Virginia,ACC,8-3,38,RV,W 55-27 H Liberty,Week 13Nov 24[14],2019,--,NR
620,RV,<,24,Texas A&M,SEC,7-4,27,RV,L 19-13 A #4 Georgia,Week 13Nov 24[14],2019,--,NR
621,RV,<,NR,Air Force,MWC,9-2,22,RV,W 44-22 A New Mexico,Week 13Nov 24[14],2019,--,NR
622,RV,<,21,SMU,AAC,9-2,9,RV,L 35-28 A Navy,Week 13Nov 24[14],2019,-6,NR
623,RV,<,NR,Arizona State,Pac-12,6-5,4,NR,W 31-28 H #6 Oregon,Week 13Nov 24[14],2019,--,NR
624,RV,<,NR,Louisiana,Sun Belt,9-2,1,RV,W 53-3 H Troy,Week 13Nov 24[14],2019,--,NR
625,RV,<,NR,North Dakota State,MVC,12-0,1,NR,W 21-7 A Southern Illinois,Week 13Nov 24[14],2019,--,NR
626,NR,<,NR,Hawaii,MWC,8-4,0,RV,W 14-11 H San Diego State,Week 13Nov 24[14],2019,--,NR
627,NR,<,NR,Indiana,Big Ten,7-4,0,RV,L 39-14 H #12 Michigan,Week 13Nov 24[14],2019,-2,NR
628,NR,<,NR,San Diego State,MWC,8-3,0,RV,L 14-11 A Hawaii,Week 13Nov 24[14],2019,--,NR
629,NR,<,NR,Temple,AAC,7-4,0,RV,L 15-13 A #17 Cincinnati,Week 13Nov 24[14],2019,--,NR
630,NR,<,NR,Wake Forest,ACC,8-3,0,RV,W 39-27 H Duke,Week 13Nov 24[14],2019,--,NR
631,1,<,1,LSU (40),SEC,12-0,1528,*1,W 50-7 H Texas A&M,Week 14Dec 1[15],2019,0,2
632,2,<,2,Ohio State (19),Big Ten,12-0,1498,*2,W 56-27 A #10 Michigan,Week 14Dec 1[15],2019,0,1
633,3,<,3,Clemson (3),ACC,12-0,1437,*3,W 38-3 A South Carolina,Week 14Dec 1[15],2019,0,3
634,4,<,4,Georgia,SEC,11-1,1356,4,W 52-7 A Georgia Tech,Week 14Dec 1[15],2019,0,4
635,5,<,6,Utah,Pac-12,11-1,1275,5,W 45-15 H Colorado,Week 14Dec 1[15],2019,+2,5
636,6,<,7,Oklahoma,Big 12,11-1,1257,6,W 34-16 A #21 Oklahoma State,Week 14Dec 1[15],2019,+2,6
637,7,<,8,Florida,SEC,10-2,1135,7,W 40-17 H Florida State,Week 14Dec 1[15],2019,+3,9
638,8,<,11,Baylor,Big 12,11-1,1074,8,W 61-6 A Kansas,Week 14Dec 1[15],2019,+5,7
639,9,<,5,Alabama,SEC,10-2,995,9,L 48-45 A #16 Auburn,Week 14Dec 1[15],2019,-4,12
640,10,<,13,Wisconsin,Big Ten,10-2,971,10,W 38-17 A #9 Minnesota,Week 14Dec 1[15],2019,+4,8
641,11,<,16,Auburn,SEC,9-3,957,12,W 48-45 H #5 Alabama,Week 14Dec 1[15],2019,+5,11
642,12,<,12,Penn State,Big Ten,10-2,890,11,W 27-6 H Rutgers,Week 14Dec 1[15],2019,-3,10
643,13,<,14,Oregon,Pac-12,10-2,799,13,W 24-10 H Oregon State,Week 14Dec 1[15],2019,-7,13
644,14,<,15,Notre Dame,Ind,10-2,734,14,W 45-24 A Stanford,Week 14Dec 1[15],2019,+1,15
645,15,<,9,Minnesota,Big Ten,10-2,683,15,L 38-17 H #13 Wisconsin,Week 14Dec 1[15],2019,-4,18
646,16,<,17,Memphis,AAC,11-1,615,16,W 34-24 H #18 Cincinnati,Week 14Dec 1[15],2019,+2,17
647,17,<,10,Michigan,Big Ten,9-3,603,18,L 56-27 H #2 Ohio State,Week 14Dec 1[15],2019,-5,14
648,18,<,19,Iowa,Big Ten,9-3,537,19,W 27-24 A Nebraska,Week 14Dec 1[15],2019,+1,16
649,19,<,20,Boise State,MWC,11-1,463,17,W 31-24 A Colorado State,Week 14Dec 1[15],2019,+1,19
650,20,<,22,Appalachian State,Sun Belt,11-1,288,20,W 48-13 A Troy,Week 14Dec 1[15],2019,+3,21
651,21,<,18,Cincinnati,AAC,10-2,237,21,L 34-24 A #17 Memphis,Week 14Dec 1[15],2019,-4,20
652,22,<,NR,Virginia,ACC,9-3,231,22,W 39-30 H #23 Virginia Tech,Week 14Dec 1[15],2019,+4,23
653,23,<,24,Navy,AAC,9-2,216,23,W 56-41 A Houston,Week 14Dec 1[15],2019,+3,24
654,24,<,25,USC,Pac-12,8-4,157,24,DNP,Week 14Dec 1[15],2019,+2,22
655,25,<,NR,Air Force,MWC,10-2,65,25,W 20-6 H Wyoming,Week 14Dec 1[15],2019,+1,NR
656,RV,<,NR,SMU,AAC,10-2,50,RV,W 37-20 H Tulane,Week 14Dec 1[15],2019,-5,NR
657,RV,<,21,Oklahoma State,Big 12,8-4,36,RV,L 34-16 H #7 Oklahoma,Week 14Dec 1[15],2019,-4,25
658,RV,<,NR,Kansas State,Big 12,8-4,36,RV,W 27-17 H Iowa State,Week 14Dec 1[15],2019,--,NR
659,RV,<,23,Virginia Tech,ACC,8-4,6,RV,L 39-30 A Virginia,Week 14Dec 1[15],2019,-1,NR
660,RV,<,NR,UCF,AAC,9-3,6,RV,W 34-7 H South Florida,Week 14Dec 1[15],2019,--,NR
661,RV,<,NR,Iowa State,Big 12,7-5,5,RV,L 27-17 A Kansas State,Week 14Dec 1[15],2019,--,NR
662,RV,<,NR,Arizona State,Pac-12,7-5,4,RV,W 24-14 H Arizona,Week 14Dec 1[15],2019,--,NR
663,RV,<,NR,California,Pac-12,7-5,3,NR,W 28-18 A UCLA,Week 14Dec 1[15],2019,--,NR
664,RV,<,NR,Washington,Pac-12,7-5,2,NR,W 31-13 H Washington State,Week 14Dec 1[15],2019,--,NR
665,RV,<,NR,North Dakota State,MVC,12-0,1,NR,DNP,Week 14Dec 1[15],2019,--,NR
666,NR,<,NR,Hawaii,MWC,9-4,0,RV,W 52-31 H Army,Week 14Dec 1[15],2019,--,NR
667,NR,<,NR,Indiana,Big Ten,8-4,0,RV,W 44-41 (2OT) A Purdue,Week 14Dec 1[15],2019,--,NR
668,NR,<,NR,Louisiana,Sun Belt,10-2,0,RV,W 31-30 H Louisiana Monroe,Week 14Dec 1[15],2019,--,NR
669,NR,<,NR,San Diego State,MWC,9-3,0,RV,W 13-3 H BYU,Week 14Dec 1[15],2019,--,NR
670,NR,<,NR,Temple,AAC,8-4,0,RV,W 49-17 H Connecticut,Week 14Dec 1[15],2019,--,NR
671,NR,<,NR,Tennessee,SEC,7-5,0,RV,W 28-10 H Vanderbilt,Week 14Dec 1[15],2019,--,NR
672,1,<,1,LSU (47),SEC,13-0,1535,*1,W 37-10 N #4 Georgia (SEC CG),Week 15Dec 8[16],2019,0,1
673,2,<,2,Ohio State (12),Big Ten,13-0,1488,*2,W 34-21 N #10 Wisconsin (Big Ten CG),Week 15Dec 8[16],2019,0,2
674,3,<,3,Clemson (3),ACC,13-0,1441,*3,W 62-17 N #22 Virginia (ACC CG),Week 15Dec 8[16],2019,0,3
675,4,<,6,Oklahoma,Big 12,12-1,1364,4,W 30-23 (1OT) N #8 Baylor (Big 12 CG),Week 15Dec 8[16],2019,+3,4
676,5,<,4,Georgia,SEC,11-2,1241,5,L 37-10 N #1 LSU (SEC CG),Week 15Dec 8[16],2019,-1,5
677,6,<,7,Florida,SEC,10-2,1167,7,DNP,Week 15Dec 8[16],2019,-5,9
678,7,<,13,Oregon,Pac-12,11-2,1141,6,W 37-15 N #5 Utah (Pac-12 CG),Week 15Dec 8[16],2019,+7,6
679,8,<,8,Baylor,Big 12,11-2,1039,8,L 30-23 (1OT) N #6 Oklahoma (Big 12 CG),Week 15Dec 8[16],2019,+3,7
680,9,<,9,Alabama,SEC,10-2,1011,9,DNP,Week 15Dec 8[16],2019,-4,13
681,9,<,11,Auburn,SEC,9-3,1011,13,DNP,Week 15Dec 8[16],2019,+7,12
682,11,<,10,Wisconsin,Big Ten,10-3,944,11,L 34-21 N #2 Ohio State (Big Ten CG),Week 15Dec 8[16],2019,+2,8
683,12,<,5,Utah,Pac-12,11-2,909,10,L 37-15 N #13 Oregon (Pac-12 CG),Week 15Dec 8[16],2019,-6,11
684,13,<,12,Penn State,Big Ten,10-2,888,12,DNP,Week 15Dec 8[16],2019,-1,10
685,14,<,14,Notre Dame,Ind,10-2,709,14,DNP,Week 15Dec 8[16],2019,+1,15
686,15,<,16,Memphis,AAC,12-1,675,15,W 29-24 H #21 Cincinnati (AAC CG),Week 15Dec 8[16],2019,+2,17
687,16,<,15,Minnesota,Big Ten,10-2,645,16,DNP,Week 15Dec 8[16],2019,-7,18
688,17,<,17,Michigan,Big Ten,9-3,597,17,DNP,Week 15Dec 8[16],2019,-7,14
689,18,<,19,Boise State,MWC,12-1,500,18,W 31-10 H Hawaii (MWC CG),Week 15Dec 8[16],2019,+2,19
690,19,<,18,Iowa,Big Ten,9-3,494,19,DNP,Week 15Dec 8[16],2019,0,16
691,20,<,20,Appalachian State,Sun Belt,12-1,355,20,W 45-38 H Louisiana (Sun Belt CG),Week 15Dec 8[16],2019,+2,20
692,21,<,23,Navy,AAC,9-2,246,21,DNP,Week 15Dec 8[16],2019,+3,23
693,22,<,24,USC,Pac-12,8-4,195,23,DNP,Week 15Dec 8[16],2019,+3,22
694,23,<,21,Cincinnati,AAC,10-3,183,22,L 29-24 A #16 Memphis (AAC CG),Week 15Dec 8[16],2019,--,21
695,24,<,25,Air Force,MWC,10-2,97,24,DNP,Week 15Dec 8[16],2019,+2,NR
696,25,<,NR,Oklahoma State,Big 12,8-4,70,RV,DNP,Week 15Dec 8[16],2019,-4,25
697,RV,<,NR,SMU,AAC,10-2,63,RV,DNP,Week 15Dec 8[16],2019,--,NR
698,RV,<,22,Virginia,ACC,9-4,55,25,L 62-17 N #3 Clemson (ACC CG),Week 15Dec 8[16],2019,--,24
699,RV,<,NR,Kansas State,Big 12,8-4,50,RV,DNP,Week 15Dec 8[16],2019,--,NR
700,RV,<,NR,Florida Atlantic,CUSA,10-3,7,RV,W 49-6 H UAB (C-USA CG),Week 15Dec 8[16],2019,--,NR
701,RV,<,NR,Texas A&M,SEC,7-5,7,NR,DNP,Week 15Dec 8[16],2019,--,NR
702,RV,<,NR,Arizona State,Pac-12,7-5,5,RV,DNP,Week 15Dec 8[16],2019,--,NR
703,RV,<,NR,Iowa State,Big 12,7-5,5,RV,DNP,Week 15Dec 8[16],2019,--,NR
704,RV,<,NR,UCF,AAC,9-3,5,RV,DNP,Week 15Dec 8[16],2019,--,NR
705,RV,<,NR,California,Pac-12,7-5,4,RV,DNP,Week 15Dec 8[16],2019,--,NR
706,RV,<,NR,Washington,Pac-12,7-5,3,NR,DNP,Week 15Dec 8[16],2019,--,NR
707,RV,<,NR,North Dakota State,MVC,13-0,1,NR,DNP,Week 15Dec 8[16],2019,--,NR
708,NR,<,NR,Hawaii,MWC,9-5,0,RV,L 31-10 A #19 Boise State (MWC CG),Week 15Dec 8[16],2019,--,NR
709,NR,<,NR,Indiana,Big Ten,8-4,0,RV,DNP,Week 15Dec 8[16],2019,--,NR
710,NR,<,NR,Kentucky,SEC,7-5,0,RV,DNP,Week 15Dec 8[16],2019,--,NR
711,NR,<,NR,Louisiana,Sun Belt,10-3,0,RV,L 45-38 A #20 Appalachian State (Sun Belt CG),Week 15Dec 8[16],2019,--,NR
712,NR,<,NR,San Diego State,MWC,9-3,0,RV,DNP,Week 15Dec 8[16],2019,--,NR
713,NR,<,NR,Tennessee,SEC,7-5,0,RV,DNP,Week 15Dec 8[16],2019,--,NR
714,NR,<,NR,Virginia Tech,ACC,8-4,0,RV,DNP,Week 15Dec 8[16],2019,-3,NR
715,1,<,1,LSU (62),SEC,15-0,1550,1,W 42-25 N #3 Clemson (CFP Final),Week 16 (Final)Jan 14[17],2019,,
716,2,<,3,Clemson,ACC,14-1,1487,2,L 42-25 N #1 LSU (CFP Final),Week 16 (Final)Jan 14[17],2019,,
